"field","exp","plot","year","disk","disk.trt","ntrt","nadd","trt","other.add","dur","origin","mass.above"
"C",1,54,1991,0,"Intact",9,0,"1. Control",0,10,NA,25.067
"C",1,54,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",23.79
"C",1,54,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",90.732
"C",1,54,1992,0,"Intact",9,0,"1. Control",0,11,NA,65.567
"C",1,54,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",14.1
"C",1,54,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",324.255
"C",1,54,1993,0,"Intact",9,0,"1. Control",0,12,NA,44.233
"C",1,54,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",132.633
"C",1,54,1994,0,"Intact",9,0,"1. Control",0,13,NA,44.967
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",2.177
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",205.572
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,NA,50.3
"C",1,54,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",91.47
"C",1,54,1996,0,"Intact",9,0,"1. Control",0,15,NA,48.68
"C",1,54,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",202.965
"C",1,54,1997,0,"Intact",9,0,"1. Control",0,16,NA,34.167
"C",1,54,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",178.867
"C",1,54,1998,0,"Intact",9,0,"1. Control",0,17,NA,25.1
"C",1,54,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",278.342
"C",1,54,1999,0,"Intact",9,0,"1. Control",0,18,NA,34.567
"C",1,54,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",187.599
"C",1,54,2000,0,"Intact",9,0,"1. Control",0,19,NA,29.433
"C",1,54,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",200.766
"C",1,54,2001,0,"Intact",9,0,"1. Control",0,20,NA,31.967
"C",1,54,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",452.418
"C",1,54,2002,0,"Intact",9,0,"1. Control",0,21,NA,28.467
"C",1,54,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",95.858
"C",1,54,2003,0,"Intact",9,0,"1. Control",0,22,NA,45.433
"C",1,54,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",261.2666
"C",1,54,2004,0,"Intact",9,0,"1. Control",0,23,NA,13.167
"C",2,5,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",749.603
"C",2,5,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",30.52
"C",2,5,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",367.867
"C",2,5,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",128.199
"C",2,5,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,0.167
"C",2,5,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",230.067
"C",2,5,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",36.323
"C",2,5,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",385.733
"C",2,5,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",78.257
"C",2,5,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,NA,0.057
"C",2,5,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",266.045
"C",2,5,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"NATIVE",216.633
"C",2,5,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,NA,0.023
"C",2,5,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"INTRODUCED",257.766
"C",2,5,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"NATIVE",41.533
"C",2,5,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,NA,6.533
"C",2,5,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"INTRODUCED",224.733
"C",2,5,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"NATIVE",13.5
"C",2,5,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,NA,0.5
"C",2,5,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"INTRODUCED",114.166
"C",2,5,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"NATIVE",28.2
"C",2,5,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,NA,72.533
"C",2,5,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"INTRODUCED",156.05
"C",2,5,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"NATIVE",91.916
"C",2,5,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,NA,37.847
"C",2,5,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"INTRODUCED",173.2
"C",2,5,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"NATIVE",18.5
"C",2,5,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,NA,326.533
"C",2,9,1982,1,"Disturbed",9,0,"1. Control",0,1,"INTRODUCED",217.374
"C",2,9,1982,1,"Disturbed",9,0,"1. Control",0,1,"NATIVE",46.234
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,"INTRODUCED",7.4
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,"NATIVE",264.331
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,NA,0.133
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,"INTRODUCED",5.13
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,"NATIVE",268.43
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,NA,0.76
"C",2,9,1985,1,"Disturbed",9,0,"1. Control",0,4,"INTRODUCED",16.733
"C",2,9,1985,1,"Disturbed",9,0,"1. Control",0,4,"NATIVE",173.129
"C",2,9,1986,1,"Disturbed",9,0,"1. Control",0,5,"INTRODUCED",40.523
"C",2,9,1986,1,"Disturbed",9,0,"1. Control",0,5,"NATIVE",101.435
"C",2,9,1986,1,"Disturbed",9,0,"1. Control",0,5,NA,10.467
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,"INTRODUCED",9.501
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,"NATIVE",60.8
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,NA,5.833
"C",2,9,1988,1,"Disturbed",9,0,"1. Control",0,7,"INTRODUCED",0.267
"C",2,9,1988,1,"Disturbed",9,0,"1. Control",0,7,"NATIVE",170.567
"C",2,9,1988,1,"Disturbed",9,0,"1. Control",0,7,NA,27.167
"C",2,9,1989,1,"Disturbed",9,0,"1. Control",0,8,"INTRODUCED",0.4
"C",2,9,1989,1,"Disturbed",9,0,"1. Control",0,8,"NATIVE",107.667
"C",2,9,1989,1,"Disturbed",9,0,"1. Control",0,8,NA,40.867
"C",2,9,1990,1,"Disturbed",9,0,"1. Control",0,9,"INTRODUCED",1.284
"C",2,9,1990,1,"Disturbed",9,0,"1. Control",0,9,"NATIVE",179.317
"C",2,9,1990,1,"Disturbed",9,0,"1. Control",0,9,NA,35.233
"C",2,9,1991,1,"Disturbed",9,0,"1. Control",0,10,"INTRODUCED",0.817
"C",2,9,1991,1,"Disturbed",9,0,"1. Control",0,10,"NATIVE",134.369
"C",2,9,1991,1,"Disturbed",9,0,"1. Control",0,10,NA,51.366
"C",2,12,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",532.203
"C",2,12,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",16.6
"C",2,12,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,NA,0.023
"C",2,12,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",273.533
"C",2,12,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",353.1
"C",2,12,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,0.467
"C",2,12,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",99.836
"C",2,12,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",133.303
"C",2,12,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",288.767
"C",2,12,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",69.68
"C",2,12,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",447.746
"C",2,12,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"NATIVE",36.327
"C",2,12,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"INTRODUCED",93.467
"C",2,12,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"NATIVE",19.867
"C",2,12,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,NA,1.467
"C",2,12,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"INTRODUCED",63.766
"C",2,12,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"NATIVE",16.066
"C",2,12,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,NA,0.2
"C",2,12,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"INTRODUCED",503.4
"C",2,12,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"NATIVE",3.3
"C",2,12,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,NA,7.767
"C",2,12,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"INTRODUCED",300.826
"C",2,12,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"NATIVE",0.72
"C",2,12,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,NA,1.683
"C",2,12,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"INTRODUCED",560.6
"C",2,12,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"INTRODUCED",640.714
"C",2,12,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,NA,16.78
"C",2,12,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"INTRODUCED",629.3
"C",2,12,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,NA,10.367
"C",2,12,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"INTRODUCED",345.1
"C",2,12,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"NATIVE",37.533
"C",2,12,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,NA,14.433
"C",2,12,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"INTRODUCED",372.25
"C",2,12,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,NA,25.733
"C",2,12,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"INTRODUCED",594.334
"C",2,12,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"NATIVE",0.167
"C",2,12,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,NA,0.467
"C",2,12,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"INTRODUCED",114.267
"C",2,12,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"NATIVE",2.1
"C",2,12,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,NA,4.203
"C",2,12,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"INTRODUCED",74.833
"C",2,12,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"NATIVE",1.7
"C",2,12,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,NA,2.7
"C",2,12,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"INTRODUCED",322.587
"C",2,12,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"NATIVE",5.7
"C",2,12,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,NA,16
"C",2,12,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,"INTRODUCED",176.7666
"C",2,12,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,"NATIVE",50.9333
"C",2,12,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,NA,2.1
"C",2,12,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"INTRODUCED",132.6
"C",2,12,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"NATIVE",22.09997
"C",2,12,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,NA,45.8667
"C",2,13,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",671.666
"C",2,13,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",80.063
"C",2,13,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",467.2
"C",2,13,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",698.433
"C",2,13,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,0.7
"C",2,13,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",386.643
"C",2,13,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",2.62
"C",2,13,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",416.793
"C",2,13,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",6.58
"C",2,13,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,NA,18.074
"C",2,13,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",757.3
"C",2,13,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"INTRODUCED",665.867
"C",2,13,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"NATIVE",0.567
"C",2,13,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,NA,0.167
"C",2,13,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"INTRODUCED",666.233
"C",2,13,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"INTRODUCED",475.467
"C",2,13,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,NA,0.267
"C",2,13,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"INTRODUCED",399.067
"C",2,13,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"INTRODUCED",601.733
"C",2,14,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",980.199
"C",2,14,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",78.691
"C",2,14,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",360.833
"C",2,14,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",1013.7
"C",2,14,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,6.8
"C",2,14,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",144.057
"C",2,14,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",697.763
"C",2,14,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,NA,0.833
"C",2,14,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",190.823
"C",2,14,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",291.287
"C",2,14,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",229.096
"C",2,14,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"NATIVE",0.027
"C",2,14,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,NA,23.133
"C",2,14,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"INTRODUCED",272.6
"C",2,14,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"NATIVE",0.4
"C",2,14,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,NA,8.433
"C",2,14,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"INTRODUCED",240.533
"C",2,14,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"NATIVE",5.033
"C",2,14,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,NA,8.133
"C",2,14,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"INTRODUCED",15.567
"C",2,14,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,NA,233.7
"C",2,14,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"INTRODUCED",708.567
"C",2,14,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,NA,0.333
"C",2,14,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"INTRODUCED",744.233
"C",2,14,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"NATIVE",13.566
"C",2,14,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,NA,63.7
"C",2,19,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",576.237
"C",2,19,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",238.819
"C",2,19,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",297.233
"C",2,19,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",137.467
"C",2,19,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,0.867
"C",2,19,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",116.667
"C",2,19,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",0.787
"C",2,19,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",347.443
"C",2,19,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",226
"C",2,19,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,NA,11.247
"C",2,19,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",522.94
"C",2,19,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"NATIVE",1
"C",2,19,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"INTRODUCED",515.467
"C",2,19,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"NATIVE",0.533
"C",2,19,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,NA,0.033
"C",2,19,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"INTRODUCED",347.733
"C",2,19,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"INTRODUCED",379.767
"C",2,19,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,NA,0.2
"C",2,19,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"INTRODUCED",687.133
"C",2,19,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"INTRODUCED",207.3
"C",2,19,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"INTRODUCED",601.967
"C",2,19,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,NA,0.34
"C",2,19,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"INTRODUCED",387.8
"C",2,19,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"NATIVE",0.267
"C",2,19,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,NA,0.6
"C",2,19,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"INTRODUCED",150.2
"C",2,19,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,NA,2.067
"C",2,19,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"INTRODUCED",332.067
"C",2,19,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"NATIVE",9.467
"C",2,19,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,NA,33.633
"C",2,19,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"INTRODUCED",300.667
"C",2,19,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,NA,13.5
"C",2,19,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"INTRODUCED",85.927
"C",2,19,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"NATIVE",13.804
"C",2,19,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,NA,15.09
"C",2,19,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"INTRODUCED",82.166
"C",2,19,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"NATIVE",8.767
"C",2,19,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,NA,236.033
"C",2,19,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"INTRODUCED",241.766
"C",2,19,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"NATIVE",9.647
"C",2,19,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,NA,98.6
"C",2,19,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,"INTRODUCED",479.7667
"C",2,19,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,"NATIVE",91.7333
"C",2,19,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,NA,46.8667
"C",2,19,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"INTRODUCED",47.46663
"C",2,19,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"NATIVE",0.23333
"C",2,19,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,NA,149.033
"C",2,21,1982,1,"Disturbed",9,0,"1. Control",0,1,"INTRODUCED",127.667
"C",2,21,1982,1,"Disturbed",9,0,"1. Control",0,1,"NATIVE",114.891
"C",2,21,1982,1,"Disturbed",9,0,"1. Control",0,1,NA,0.01
"C",2,21,1983,1,"Disturbed",9,0,"1. Control",0,2,"INTRODUCED",10.5
"C",2,21,1983,1,"Disturbed",9,0,"1. Control",0,2,"NATIVE",428.574
"C",2,21,1983,1,"Disturbed",9,0,"1. Control",0,2,NA,20.033
"C",2,21,1984,1,"Disturbed",9,0,"1. Control",0,3,"INTRODUCED",11.85
"C",2,21,1984,1,"Disturbed",9,0,"1. Control",0,3,"NATIVE",379.753
"C",2,21,1984,1,"Disturbed",9,0,"1. Control",0,3,NA,21.833
"C",2,21,1985,1,"Disturbed",9,0,"1. Control",0,4,"INTRODUCED",8.38
"C",2,21,1985,1,"Disturbed",9,0,"1. Control",0,4,"NATIVE",402.254
"C",2,21,1985,1,"Disturbed",9,0,"1. Control",0,4,NA,42.543
"C",2,21,1986,1,"Disturbed",9,0,"1. Control",0,5,"INTRODUCED",7.303
"C",2,21,1986,1,"Disturbed",9,0,"1. Control",0,5,"NATIVE",160.519
"C",2,21,1986,1,"Disturbed",9,0,"1. Control",0,5,NA,83.916
"C",2,21,1987,1,"Disturbed",9,0,"1. Control",0,6,"INTRODUCED",8.7
"C",2,21,1987,1,"Disturbed",9,0,"1. Control",0,6,"NATIVE",276.9
"C",2,21,1987,1,"Disturbed",9,0,"1. Control",0,6,NA,88.766
"C",2,21,1988,1,"Disturbed",9,0,"1. Control",0,7,"INTRODUCED",7.033
"C",2,21,1988,1,"Disturbed",9,0,"1. Control",0,7,"NATIVE",99.334
"C",2,21,1988,1,"Disturbed",9,0,"1. Control",0,7,NA,57.267
"C",2,21,1989,1,"Disturbed",9,0,"1. Control",0,8,"INTRODUCED",5.4
"C",2,21,1989,1,"Disturbed",9,0,"1. Control",0,8,"NATIVE",255.733
"C",2,21,1989,1,"Disturbed",9,0,"1. Control",0,8,NA,89.4
"C",2,21,1990,1,"Disturbed",9,0,"1. Control",0,9,"INTRODUCED",61.364
"C",2,21,1990,1,"Disturbed",9,0,"1. Control",0,9,"NATIVE",129.59
"C",2,21,1990,1,"Disturbed",9,0,"1. Control",0,9,NA,72.38
"C",2,21,1991,1,"Disturbed",9,0,"1. Control",0,10,"INTRODUCED",14.267
"C",2,21,1991,1,"Disturbed",9,0,"1. Control",0,10,"NATIVE",250.999
"C",2,21,1991,1,"Disturbed",9,0,"1. Control",0,10,NA,83.333
"C",2,21,1992,1,"Disturbed",9,0,"1. Control",0,11,"INTRODUCED",98.4
"C",2,21,1992,1,"Disturbed",9,0,"1. Control",0,11,"NATIVE",93.721
"C",2,21,1992,1,"Disturbed",9,0,"1. Control",0,11,NA,96.133
"C",2,21,1993,1,"Disturbed",9,0,"1. Control",0,12,"INTRODUCED",51.3
"C",2,21,1993,1,"Disturbed",9,0,"1. Control",0,12,"NATIVE",224.035
"C",2,21,1993,1,"Disturbed",9,0,"1. Control",0,12,NA,71.033
"C",2,21,1994,1,"Disturbed",9,0,"1. Control",0,13,"INTRODUCED",7.467
"C",2,21,1994,1,"Disturbed",9,0,"1. Control",0,13,"NATIVE",188.4
"C",2,21,1994,1,"Disturbed",9,0,"1. Control",0,13,NA,38.2
"C",2,21,1996,1,"Disturbed",9,0,"1. Control",0,15,"INTRODUCED",29.967
"C",2,21,1996,1,"Disturbed",9,0,"1. Control",0,15,"NATIVE",138.668
"C",2,21,1996,1,"Disturbed",9,0,"1. Control",0,15,NA,74.933
"C",2,21,1997,1,"Disturbed",9,0,"1. Control",0,16,"INTRODUCED",64.473
"C",2,21,1997,1,"Disturbed",9,0,"1. Control",0,16,"NATIVE",229.267
"C",2,21,1997,1,"Disturbed",9,0,"1. Control",0,16,NA,66.733
"C",2,21,1999,1,"Disturbed",9,0,"1. Control",0,18,"INTRODUCED",37.58
"C",2,21,1999,1,"Disturbed",9,0,"1. Control",0,18,"NATIVE",123.877
"C",2,21,1999,1,"Disturbed",9,0,"1. Control",0,18,NA,71.083
"C",2,21,2000,1,"Disturbed",9,0,"1. Control",0,19,"INTRODUCED",17.433
"C",2,21,2000,1,"Disturbed",9,0,"1. Control",0,19,"NATIVE",76.5
"C",2,21,2000,1,"Disturbed",9,0,"1. Control",0,19,NA,42.033
"C",2,21,2002,1,"Disturbed",9,0,"1. Control",0,21,"INTRODUCED",43.7
"C",2,21,2002,1,"Disturbed",9,0,"1. Control",0,21,"NATIVE",193.73
"C",2,21,2002,1,"Disturbed",9,0,"1. Control",0,21,NA,86.133
"C",2,21,2003,1,"Disturbed",9,0,"1. Control",0,22,"INTRODUCED",54.0667
"C",2,21,2003,1,"Disturbed",9,0,"1. Control",0,22,"NATIVE",143.4667
"C",2,21,2003,1,"Disturbed",9,0,"1. Control",0,22,NA,91.7
"C",2,21,2004,1,"Disturbed",9,0,"1. Control",0,23,"INTRODUCED",32.6767
"C",2,21,2004,1,"Disturbed",9,0,"1. Control",0,23,"NATIVE",63.5
"C",2,21,2004,1,"Disturbed",9,0,"1. Control",0,23,NA,39.64663
"C",2,28,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",769.167
"C",2,28,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",157.928
"C",2,28,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,NA,0.35
"C",2,28,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",51.034
"C",2,28,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",1118.233
"C",2,28,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,4.433
"C",2,28,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",1.747
"C",2,28,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",459.823
"C",2,28,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,NA,47.867
"C",2,28,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",16.753
"C",2,28,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",682.504
"C",2,28,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,NA,0.127
"C",2,28,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",537.209
"C",2,28,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"NATIVE",2.277
"C",2,28,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,NA,30.81
